product_id,tn,cust_request_tn,cust_request_qty,plan_precios_cuidados,mes,meses_historia,cat1,cat2,cat3,sku_size,producto_estrella,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe,dif_cust_request_tn,dif_cust_request_tn_porc,tn_lag_1,tn_lag_2,tn_lag_3,tn_lag_4,tn_lag_5,tn_lag_6,tn_lag_7,tn_lag_8,tn_lag_9,tn_lag_10,tn_lag_11,tn_lag_12,tn_lag_13,tn_lag_14,tn_lag_15,tn_delta_1,tn_delta_2,tn_delta_3,tn_delta_4,tn_delta_5,tn_delta_6,tn_delta_7,tn_delta_8,tn_delta_9,tn_delta_10,tn_delta_11,tn_delta_12,tn_delta_13,tn_delta_14,tn_delta_15,cat1_tn,cat1_tn_lag_1,cat1_tn_delta_1,cat1_tn_lag_2,cat1_tn_delta_2,cat1_tn_lag_3,cat1_tn_delta_3,cat1_tn_lag_4,cat1_tn_delta_4,cat1_tn_lag_5,cat1_tn_delta_5,cat1_tn_lag_6,cat1_tn_delta_6,cat1_tn_lag_7,cat1_tn_delta_7,cat1_tn_lag_8,cat1_tn_delta_8,cat1_tn_lag_9,cat1_tn_delta_9,cat1_tn_lag_10,cat1_tn_delta_10,cat1_tn_lag_11,cat1_tn_delta_11,cat1_tn_lag_12,cat1_tn_delta_12,cat1_tn_lag_13,cat1_tn_delta_13,cat1_tn_lag_14,cat1_tn_delta_14,cat1_tn_lag_15,cat1_tn_delta_15,cat2_tn,cat2_tn_lag_1,cat2_tn_delta_1,cat2_tn_lag_2,cat2_tn_delta_2,cat2_tn_lag_3,cat2_tn_delta_3,cat2_tn_lag_4,cat2_tn_delta_4,cat2_tn_lag_5,cat2_tn_delta_5,cat2_tn_lag_6,cat2_tn_delta_6,cat2_tn_lag_7,cat2_tn_delta_7,cat2_tn_lag_8,cat2_tn_delta_8,cat2_tn_lag_9,cat2_tn_delta_9,cat2_tn_lag_10,cat2_tn_delta_10,cat2_tn_lag_11,cat2_tn_delta_11,cat2_tn_lag_12,cat2_tn_delta_12,cat2_tn_lag_13,cat2_tn_delta_13,cat2_tn_lag_14,cat2_tn_delta_14,cat2_tn_lag_15,cat2_tn_delta_15,cat3_tn,cat3_tn_lag_1,cat3_tn_delta_1,cat3_tn_lag_2,cat3_tn_delta_2,cat3_tn_lag_3,cat3_tn_delta_3,cat3_tn_lag_4,cat3_tn_delta_4,cat3_tn_lag_5,cat3_tn_delta_5,cat3_tn_lag_6,cat3_tn_delta_6,cat3_tn_lag_7,cat3_tn_delta_7,cat3_tn_lag_8,cat3_tn_delta_8,cat3_tn_lag_9,cat3_tn_delta_9,cat3_tn_lag_10,cat3_tn_delta_10,cat3_tn_lag_11,cat3_tn_delta_11,cat3_tn_lag_12,cat3_tn_delta_12,cat3_tn_lag_13,cat3_tn_delta_13,cat3_tn_lag_14,cat3_tn_delta_14,cat3_tn_lag_15,cat3_tn_delta_15,tn_target,tn_predicted
20011,431.62938,434.13552,304.0,0.0,2,25,HC,ROPA LAVADO,Polvo,3000.0,1.0,24.2,29.1,19.2,3.8,38.4,False,2.5061399999999594,0.5772713552671201,303.39036,321.09714,289.13976,177.75576,189.5985,191.0727,300.26178,437.7555,484.04538,562.70214,526.99374,601.26066,340.75314,565.20828,637.4277,128.23902000000004,110.53224,142.48962,253.87362,242.03088,240.55668000000003,131.36760000000004,-6.126119999999958,-52.416,-131.07275999999996,-95.36435999999998,-169.63128,90.87624000000004,-133.57889999999992,-205.79831999999996,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,5136.27272,4937.5587,198.71402000000035,4456.50637,679.7663499999999,5669.50968,-533.2369600000002,6239.95519,-1103.6824699999995,6771.1164,-1634.84368,6956.7274800000005,-1820.4547600000003,6037.31285,-901.0401300000004,6990.03975,-1853.76703,7680.34953,-2544.0768100000005,6334.77178,-1198.49906,9284.23663,-4147.96391,7310.89415,-2174.62143,5762.44385,-626.1711299999997,8175.49815,-3039.2254300000004,9586.82941,-4450.55669,377.42796,339.13591142004606
20012,330.26012,342.64339,346.0,0.0,2,25,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,800.0,0.0,24.2,29.1,19.2,3.8,38.4,False,12.38327000000004,3.614040241663509,271.31067,325.60163,344.45169,422.68261,320.11756,582.80037,566.99689,509.51298,680.23243,590.48738,831.62216,484.36575,329.61073,675.98234,396.01448,58.94944999999996,4.658489999999972,-14.191570000000011,-92.42249000000004,10.142559999999946,-252.54025000000007,-236.73677000000004,-179.25286000000006,-349.97231000000005,-260.22726000000006,-501.36204,-154.10563000000002,0.6493899999999826,-345.72222000000005,-65.75436000000002,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2157.30003,1814.99032,342.30970999999977,1930.83067,226.46935999999985,2610.09835,-452.79832000000033,2700.35259,-543.0525600000001,2561.3462600000003,-404.0462300000004,3738.43933,-1581.1393000000005,3515.15613,-1357.8561,3446.61139,-1289.31136,3931.42691,-1774.1268800000005,3564.08919,-1406.7891600000005,4958.61456,-2801.31453,2614.77865,-457.4786199999999,2451.96688,-294.66685000000007,3181.37584,-1024.0758100000005,3541.83836,-1384.5383300000003,3269.04109,3007.4101,261.6309900000001,2801.59626,467.4448300000004,3649.43755,-380.39645999999993,3525.09998,-256.0588899999998,3310.59487,-41.55377999999973,4274.4273,-1005.38621,4136.27917,-867.2380799999996,4693.96762,-1424.9265300000002,4870.26869,-1601.2275999999997,4364.06674,-1095.02565,6722.0101,-3452.9690100000003,3616.93899,-347.89789999999994,3444.66646,-175.62536999999975,4122.75383,-853.7127399999995,4543.98267,-1274.9415800000002,493.50316,409.31433365321493
20013,377.10855,384.47955,476.0,0.0,2,25,HC,HOGAR,Cremoso,750.0,0.0,24.2,29.1,19.2,3.8,38.4,False,7.371000000000038,1.9171370753008936,486.92007,333.70155,367.82928,469.93401,235.49526,437.85378,391.482,432.0225,494.79885,448.49259,593.35731,382.2273,329.57379,393.16914,529.30332,-109.81152000000004,43.40699999999998,9.279269999999997,-92.82546000000002,141.61328999999998,-60.74522999999999,-14.373450000000048,-54.91395,-117.69030000000004,-71.38404000000003,-216.24876,-5.118750000000034,47.534760000000006,-16.060590000000047,-152.19477,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2536.02143,2577.28914,-41.26770999999962,1997.75485,538.2665800000002,2223.13622,312.8852100000004,2555.57821,-19.55677999999989,2115.89123,420.13020000000006,2673.44102,-137.41958999999952,2613.7273,-77.70586999999978,2299.71949,236.3019400000003,2876.46778,-340.4463499999997,3046.59415,-510.57271999999966,3470.66297,-934.6415399999996,2799.60417,-263.58273999999983,2331.72539,204.29604000000015,2865.16763,-329.1461999999997,3285.8841,-749.86267,966.96106,1172.21483,-205.25377000000012,790.71203,176.24902999999995,935.78562,31.17543999999998,1100.05247,-133.0914100000001,657.7270599999999,309.23400000000004,975.82677,-8.865710000000036,1010.63836,-43.67730000000006,1073.00522,-106.04416000000003,1155.23678,-188.27572,1250.15912,-283.19806000000005,1460.92848,-493.96742000000006,1029.06164,-62.10058000000015,901.52483,65.43622999999991,985.2083,-18.247240000000037,1339.51144,-372.55038,392.76783,386.10145078780135
20014,332.43756,335.4624,356.0,0.0,2,25,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,3000.0,0.0,24.2,29.1,19.2,3.8,38.4,False,3.0248399999999838,0.9016927083333284,287.51268,362.544,560.28336,325.1976,379.02228,555.83892,542.35272,473.01072,533.08164,441.25536,522.03441,460.13527,351.51633000000004,614.15073,366.34556,44.92488000000003,-30.106439999999964,-227.8458,7.239959999999996,-46.58472,-223.40136,-209.91516,-140.57315999999997,-200.64408,-108.81779999999998,-189.59685,-127.69770999999996,-19.07877000000002,-281.71316999999993,-33.90799999999996,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,2157.30003,1814.99032,342.30970999999977,1930.83067,226.46935999999985,2610.09835,-452.79832000000033,2700.35259,-543.0525600000001,2561.3462600000003,-404.0462300000004,3738.43933,-1581.1393000000005,3515.15613,-1357.8561,3446.61139,-1289.31136,3931.42691,-1774.1268800000005,3564.08919,-1406.7891600000005,4958.61456,-2801.31453,2614.77865,-457.4786199999999,2451.96688,-294.66685000000007,3181.37584,-1024.0758100000005,3541.83836,-1384.5383300000003,3269.04109,3007.4101,261.6309900000001,2801.59626,467.4448300000004,3649.43755,-380.39645999999993,3525.09998,-256.0588899999998,3310.59487,-41.55377999999973,4274.4273,-1005.38621,4136.27917,-867.2380799999996,4693.96762,-1424.9265300000002,4870.26869,-1601.2275999999997,4364.06674,-1095.02565,6722.0101,-3452.9690100000003,3616.93899,-347.89789999999994,3444.66646,-175.62536999999975,4122.75383,-853.7127399999995,4543.98267,-1274.9415800000002,563.16624,383.3502263635513
20015,424.16407,433.77594,319.0,0.0,2,25,HC,ROPA LAVADO,Liquido,800.0,0.0,24.2,29.1,19.2,3.8,38.4,False,9.61187000000001,2.215860566171561,325.59802,452.26356,447.93655,554.465,498.47955,402.60881,318.59313,301.50633,373.35601,281.02337,509.0393,432.93503,425.48472,480.79299,450.69057,98.56604999999996,-28.099490000000003,-23.77248000000003,-130.30093000000005,-74.31548000000004,21.555259999999976,105.57094,122.65774,50.80805999999996,143.14069999999998,-84.87523000000004,-8.770960000000002,-1.3206500000000003,-56.62892,-26.5265,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,4803.36603,4714.71521,88.65081999999984,4845.26343,-41.89739999999984,6436.29452,-1632.9284900000002,6989.499870000001,-2186.1338400000004,5221.53214,-418.1661100000001,5375.71267,-572.3466399999998,4606.54745,196.8185800000001,4699.75161,103.61441999999988,5486.00805,-682.6420200000002,4552.74026,250.62577000000056,6097.12292,-1293.7568899999997,4243.47832,559.88771,4549.7983,253.5677300000007,4434.73833,368.6277,4920.6361,-117.27006999999958,315.31224,346.3235718897957
20016,292.64508,300.80232,232.0,0.0,2,25,HC,ROPA LAVADO,Polvo,3000.0,0.0,24.2,29.1,19.2,3.8,38.4,False,8.157240000000002,2.7118274885645834,246.89574,215.90478,326.01114,454.11912,465.0282,474.3648,409.92588,550.97406,535.00356,481.62114,533.72592,493.43112,389.90952,605.61774,586.404,45.74934000000002,76.74030000000002,-33.366060000000004,-161.47404,-172.38312000000002,-181.71972,-117.2808,-258.32898,-242.35848,-188.97606,-241.08084,-200.78604,-97.26443999999998,-312.97266,-293.75892,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,5136.27272,4937.5587,198.71402000000035,4456.50637,679.7663499999999,5669.50968,-533.2369600000002,6239.95519,-1103.6824699999995,6771.1164,-1634.84368,6956.7274800000005,-1820.4547600000003,6037.31285,-901.0401300000004,6990.03975,-1853.76703,7680.34953,-2544.0768100000005,6334.77178,-1198.49906,9284.23663,-4147.96391,7310.89415,-2174.62143,5762.44385,-626.1711299999997,8175.49815,-3039.2254300000004,9586.82941,-4450.55669,303.45588,295.17857200191895
20017,308.7106,309.6098,311.0,0.0,2,25,HC,VAJILLA,Opaco,750.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.8992000000000075,0.2904300832854798,326.00462,259.32724,286.83676,331.23254,288.35292,374.95908,351.60065,316.45841,533.53335,550.29417,488.79258,377.84497,291.70926000000003,342.76535,425.26247,-17.29401999999999,49.38335999999998,21.873839999999973,-22.52193999999997,20.357680000000016,-66.24847999999997,-42.89004999999997,-7.747810000000015,-224.82275000000004,-241.58357,-180.08198,-69.13436999999999,17.00133999999997,-34.05475000000001,-116.55187,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,3449.93499,3593.98538,-144.05038999999988,3009.72812,440.20687,3428.63693,21.29806000000008,3694.83922,-244.90422999999964,3336.87831,113.05668000000014,3882.80825,-432.8732599999999,3516.49064,-66.55564999999979,3650.60386,-200.66887,4953.3269900000005,-1503.3920000000005,4717.13672,-1267.2017300000002,5594.14043,-2144.20544,3907.54067,-457.60567999999967,3628.80782,-178.8728299999998,3776.30755,-326.3725599999998,4657.74862,-1207.81363,1105.54472,1096.42383,9.120890000000143,903.55457,201.99015000000009,974.56503,130.97969,1151.73139,-46.18666999999982,1039.84125,65.70347000000015,1231.09878,-125.55405999999994,1115.17635,-9.63162999999986,1108.16745,-2.622730000000047,1572.87446,-467.3297399999999,1495.88192,-390.3372,1715.04298,-609.4982599999998,1162.41861,-56.87388999999985,1067.39557,38.14915000000019,1199.53504,-93.99031999999988,1419.90955,-314.36483,389.34645,342.5553202036332
20018,265.84135,268.5076,293.0,0.0,2,25,HC,VAJILLA,Cristalino,750.0,0.0,24.2,29.1,19.2,3.8,38.4,False,2.666250000000048,0.9929886528351702,326.67378,326.01506,371.52958,161.58557,282.43485,375.61778,325.03223,420.33781,388.43687,543.06908,510.33171,337.54792,342.16945,330.9502,445.90247,-60.832430000000045,-60.17371000000003,-105.68823000000005,104.25578,-16.593500000000006,-109.77643,-59.19088000000005,-154.49646,-122.59552000000002,-277.22773,-244.49036,-71.70657,-76.3281,-65.10885000000002,-180.06112000000002,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,3449.93499,3593.98538,-144.05038999999988,3009.72812,440.20687,3428.63693,21.29806000000008,3694.83922,-244.90422999999964,3336.87831,113.05668000000014,3882.80825,-432.8732599999999,3516.49064,-66.55564999999979,3650.60386,-200.66887,4953.3269900000005,-1503.3920000000005,4717.13672,-1267.2017300000002,5594.14043,-2144.20544,3907.54067,-457.60567999999967,3628.80782,-178.8728299999998,3776.30755,-326.3725599999998,4657.74862,-1207.81363,1382.10332,1523.17167,-141.06835,1264.67341,117.42990999999984,1459.30255,-77.19923000000017,1285.07947,97.02385000000004,1337.0251,45.078219999999874,1626.5044,-244.4010800000001,1444.34806,-62.24474000000009,1585.98867,-203.88535,2177.08181,-794.9784900000002,2176.3665,-794.2631800000001,2527.81673,-1145.71341,1688.05672,-305.9534000000001,1543.48928,-161.38596000000007,1594.54628,-212.44296000000008,2087.71102,-705.6077000000002,499.09162,327.155292368088
20019,323.66178,329.38823,366.0,0.0,2,25,FOODS,ADEREZOS,Mayonesa,950.0,0.0,24.2,29.1,19.2,3.8,38.4,False,5.72645,1.738510814427097,360.9114,446.69747,532.98143,552.71975,417.95455,387.73155,351.0561,262.33076,356.42982,290.39581,321.26878,629.89543,243.71984,618.1105,694.81586,-37.24961999999999,-123.03569,-209.31965,-229.05796999999995,-94.29276999999996,-64.06977,-27.394319999999997,61.33102000000002,-32.768039999999985,33.26597000000004,2.393000000000029,-306.23365,79.94194000000002,-294.44872,-371.15408,6076.86775,5861.66846,215.19929000000047,5638.83007,438.0376800000004,7697.71507,-1620.84732,8230.65501,-2153.78726,7546.90896,-1470.0412099999994,8238.45257,-2161.584819999999,6731.2377,-654.3699499999993,6813.9678,-737.10005,8415.4098,-2338.542049999999,7329.36337,-1252.4956199999997,9090.68155,-3013.813799999999,6613.61818,-536.75043,5157.12852,919.73923,6725.61765,-648.7498999999998,8799.99482,-2723.1270699999995,3818.79481,4225.41489,-406.62008000000014,4305.73787,-486.94306000000006,6100.95579,-2282.16098,6557.28642,-2738.4916100000005,5764.96503,-1946.1702200000004,5909.285,-2090.49019,4261.13119,-442.3363800000002,3784.06166,34.73315000000002,4776.35769,-957.56288,4090.53639,-271.74158000000034,4912.40087,-1093.6060600000003,4505.4888,-686.6939900000002,3768.12947,50.665340000000015,4983.49939,-1164.70458,6980.377820000001,-3161.5830100000007,2921.02692,3169.74696,-248.7200399999997,3204.16289,-283.1359699999998,4421.90999,-1500.88307,5063.17958,-2142.15266,4120.08745,-1199.0605299999995,4294.47844,-1373.4515199999996,3010.00526,-88.97833999999966,2661.728,259.2989200000002,3409.48202,-488.4550999999997,3007.06302,-86.0360999999998,3488.88527,-567.85835,3396.2408,-475.2138799999998,2673.80267,247.2242500000002,3687.3776,-766.35068,5328.077200000001,-2407.0502800000004,270.96187,320.2997417336926
20020,210.74725,211.20153,244.0,0.0,2,25,HC,ROPA LAVADO,Polvo,800.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.4542799999999829,0.2150931387665529,274.43268,187.36972,190.00801,166.28102,179.85676,235.66237,317.11681,348.98573,459.19912,378.21636,354.92622,383.07362,291.92217,318.13018,464.4931,-63.68543,23.377530000000007,20.739239999999995,44.46623,30.89049,-24.91512,-106.36955999999998,-138.23847999999998,-248.45187,-167.46911,-144.17897,-172.32637,-81.17491999999999,-107.38293,-253.74585,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,5136.27272,4937.5587,198.71402000000035,4456.50637,679.7663499999999,5669.50968,-533.2369600000002,6239.95519,-1103.6824699999995,6771.1164,-1634.84368,6956.7274800000005,-1820.4547600000003,6037.31285,-901.0401300000004,6990.03975,-1853.76703,7680.34953,-2544.0768100000005,6334.77178,-1198.49906,9284.23663,-4147.96391,7310.89415,-2174.62143,5762.44385,-626.1711299999997,8175.49815,-3039.2254300000004,9586.82941,-4450.55669,312.04993,217.8142476510053
20021,219.88515,220.7238,248.0,0.0,2,25,HC,ROPA LAVADO,Polvo,400.0,0.0,24.2,29.1,19.2,3.8,38.4,False,0.8386500000000012,0.3799544951654516,193.10931,228.25426,313.67485,404.8525,391.53891,259.45932,332.17776,447.59775,153.29935,94.17409,405.9533,234.06376,253.48383,365.47935,522.08089,26.775840000000017,-8.369109999999978,-93.78969999999998,-184.96735,-171.65375999999998,-39.57416999999998,-112.29260999999995,-227.7126,66.5858,125.71106,-186.06815,-14.178609999999992,-33.59868,-145.5942,-302.19573999999994,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,5136.27272,4937.5587,198.71402000000035,4456.50637,679.7663499999999,5669.50968,-533.2369600000002,6239.95519,-1103.6824699999995,6771.1164,-1634.84368,6956.7274800000005,-1820.4547600000003,6037.31285,-901.0401300000004,6990.03975,-1853.76703,7680.34953,-2544.0768100000005,6334.77178,-1198.49906,9284.23663,-4147.96391,7310.89415,-2174.62143,5762.44385,-626.1711299999997,8175.49815,-3039.2254300000004,9586.82941,-4450.55669,237.49697,202.00130501477696
20022,238.353,241.46302,265.0,0.0,2,25,HC,ROPA LAVADO,Polvo,800.0,0.0,24.2,29.1,19.2,3.8,38.4,False,3.110019999999992,1.287990185826381,264.3164,257.81683,198.44695,114.86092,69.69581,52.57325,60.76759,95.23986,187.75412,86.57375,326.04496,370.73834,285.24782,430.66729,463.30505,-25.96339999999998,-19.463829999999973,39.90605000000002,123.49208000000002,168.65719,185.77975,177.58541000000002,143.11314000000002,50.59888000000001,151.77925,-87.69196,-132.38534,-46.89481999999998,-192.31429,-224.95205,18557.01672,17956.986,600.0307199999988,16564.8676,1992.1491199999984,20725.71327,-2168.696550000001,22559.80638,-4002.789660000002,20413.00558,-1855.9888600000013,23117.69887,-4560.682150000001,20762.78062,-2205.7639000000017,21589.87856,-3032.8618400000014,25445.28254,-6888.2658200000005,22694.82364,-4137.806919999999,29986.41225,-11429.395530000002,21312.38248,-2755.3657600000006,19118.31309,-561.29637,22721.70153,-4164.684809999999,26323.0371,-7766.020380000002,9849.71082,9588.29406,261.41676000000007,9253.0304,596.6804200000006,12044.53973,-2194.82891,13170.32789,-3320.61707,11921.09738,-2071.386559999999,12270.15701,-2420.4461899999988,10571.97919,-722.2683699999998,11624.15151,-1774.4406899999994,13101.47867,-3251.76785,10820.04607,-970.33525,15297.13566,-5447.42484,11505.81707,-1656.1062500000007,10273.33927,-423.62845000000016,12591.53112,-2741.8202999999994,14484.51475,-4634.80393,5136.27272,4937.5587,198.71402000000035,4456.50637,679.7663499999999,5669.50968,-533.2369600000002,6239.95519,-1103.6824699999995,6771.1164,-1634.84368,6956.7274800000005,-1820.4547600000003,6037.31285,-901.0401300000004,6990.03975,-1853.76703,7680.34953,-2544.0768100000005,6334.77178,-1198.49906,9284.23663,-4147.96391,7310.89415,-2174.62143,5762.44385,-626.1711299999997,8175.49815,-3039.2254300000004,9586.82941,-4450.55669,145.17485,182.87533899677052
