periodo,periodo_fecha,product_id,tn,cust_request_qty,cust_request_tn,plan_precios_cuidados,cat1,cat2,cat3,sku_size,temp_media,temp_max_media,temp_min_media,IPC,promedio_mens_dolar_venta,catastrofe
201907,2019-07-01,20956,0.8079,62,0.8079,0,PC,DENTAL,CREMA,90.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20957,0.8713599999999999,113,0.85826,0,PC,PIEL1,Cuerpo,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20960,1.65547,118,1.65547,0,PC,CABELLO,POST WASH,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20961,0.8408,161,0.83764,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20965,0.6556099999999999,116,0.72288,0,PC,DEOS,Aero,55.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20966,0.77418,109,0.83637,0,PC,DEOS,Aero,110.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20967,0.9810199999999999,144,0.9810199999999999,0,PC,DEOS,RollOn,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20969,1.02277,93,1.15682,0,PC,CABELLO,Tratamiento Fem,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20970,0.81899,96,0.8026099999999999,0,FOODS,SOPAS Y CALDOS,Caldos Granulados,4.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20973,0.44077000000000005,33,0.43399000000000004,0,PC,DEOS,RollOn,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20974,1.34534,25,1.34534,0,FOODS,SOPAS Y CALDOS,Caldos Granulados,12.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20976,0.87245,182,0.87245,0,PC,PIEL1,Cara,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20977,1.48981,105,1.54819,0,PC,CABELLO,Tratamiento Fem,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20979,3.17772,90,3.17226,0,FOODS,OTROS,Granolas,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20981,1.27534,112,1.27534,0,PC,CABELLO,Shampoo Bebe,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20982,0.89035,63,0.91583,0,FOODS,TE,Azul,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20984,0.57176,13,0.57176,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20985,0.59562,57,0.59562,0,PC,DENTAL,CREMA,90.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20986,0.86963,180,0.86544,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20987,4.13322,59,4.13322,0,FOODS,SOPAS Y CALDOS,Sopas,500.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20989,0.74693,29,0.7491099999999999,0,PC,CABELLO,POST WASH,400.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20990,1.70591,97,1.50844,0,PC,PIEL2,Jabon Antibacterial,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20991,1.25111,61,1.25111,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20994,0.70682,71,0.5176000000000001,0,PC,PIEL2,LIQUIDOS,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20996,0.92925,168,0.96311,1,HC,HOGAR,TOILETTE,30.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20997,1.45401,124,1.45401,0,PC,CABELLO,Tratamiento Fem,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,20999,0.52284,99,0.55831,0,PC,DEOS,Aero,55.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21001,1.1933399999999998,95,1.21854,0,PC,PIEL2,Jabon Antibacterial,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21003,0.73325,139,0.7611,0,HC,HOGAR,TOILETTE,30.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21005,2.5439,48,2.5439,0,FOODS,SOPAS Y CALDOS,Caldos Granulados,12.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21006,3.1036,177,3.1036,0,PC,PIEL2,Liquido,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21007,2.61945,58,2.61945,0,PC,CABELLO,POST WASH,135.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21008,0.67431,163,0.67431,0,PC,DEOS,Stick,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21010,0.00446,2,0.00446,0,PC,PIEL1,Cara,30.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21011,1.63527,65,1.60524,0,FOODS,OTROS,Granolas,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21013,1.41006,98,1.57893,0,PC,PIEL2,Liquido,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21014,0.034390000000000004,9,0.04585,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21016,0.7152,100,0.6824399999999999,0,FOODS,SOPAS Y CALDOS,Sazonadores,4.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21022,1.39846,102,1.46485,0,PC,PIEL2,LIQUIDOS,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21023,0.46807,56,0.46807,0,PC,DEOS,Aero,60.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21024,0.74471,68,0.76764,0,FOODS,SOPAS Y CALDOS,Sazonadores,4.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21027,0.57855,127,0.57855,1,PC,DEOS,NoAero,55.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21028,0.64423,145,0.64423,0,PC,PIEL1,Cara,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21029,0.1569,30,0.1569,0,PC,PIEL2,LIQUIDOS,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21031,2.4324600000000003,73,2.4324600000000003,0,FOODS,OTROS,Granolas,270.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21032,0.68393,160,0.68393,0,FOODS,SOPAS Y CALDOS,Salsas Dry,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21033,1.2152800000000001,175,1.2342,0,HC,HOGAR,TOILETTE,55.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21034,0.74816,80,0.90595,0,PC,CABELLO,Styling,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21035,1.11564,151,1.11564,0,PC,DEOS,RollOn,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21037,1.08127,73,1.09948,0,PC,PIEL2,Jabon Antibacterial,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21038,0.69121,74,0.65845,0,FOODS,SOPAS Y CALDOS,Sazonadores,4.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21039,1.63576,137,1.63576,0,PC,PIEL1,Cuerpo,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21040,1.30135,86,1.29207,0,PC,CABELLO,Styling,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21042,1.55974,141,1.66075,0,HC,HOGAR,TOILETTE,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21043,1.94598,62,1.92755,0,FOODS,OTROS,Granolas,270.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21044,1.62617,151,1.62617,0,HC,HOGAR,TOILETTE,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21047,0.23124,28,0.23124,0,PC,PIEL2,LIQUIDOS,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21048,0.41418,80,0.40327999999999997,0,HC,HOGAR,Paño,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21049,0.49498,64,0.43483,0,PC,PIEL2,LIQUIDOS,225.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21050,0.03376,9,0.03376,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21055,0.5186499999999999,120,0.51428,0,PC,PIEL1,Cuerpo,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21056,1.21722,98,1.28362,0,PC,PIEL2,LIQUIDOS,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21057,0.39853,116,0.39853,0,PC,PIEL1,Cara,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21062,0.58743,156,0.58743,0,PC,PIEL1,Cara,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21063,0.23085,32,0.23085,0,PC,CABELLO,POST WASH,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21064,7.87808,135,6.49954,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21065,0.619,35,0.66102,0,PC,PIEL2,Jabon Regular,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21067,0.19721,10,0.19721,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21071,0.6458,124,0.6281100000000001,1,PC,DEOS,NoAero,55.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21073,1.21539,124,1.3292899999999999,0,HC,HOGAR,TOILETTE,35.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21074,2.2065099999999997,112,2.2065099999999997,0,PC,PIEL1,Cara,300.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21075,6.28071,114,5.29005,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21077,0.24418,34,0.24418,0,PC,CABELLO,POST WASH,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21079,3.10973,183,3.10973,0,PC,CABELLO,ACONDICIONADOR,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21080,0.5350199999999999,129,0.53392,0,PC,PIEL1,Cara,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21084,0.6181,145,0.6181,0,PC,DEOS,Barra,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21086,1.48236,77,1.53739,0,PC,CABELLO,ACONDICIONADOR,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21088,0.45848,88,0.45848,0,FOODS,SOPAS Y CALDOS,Salsas Dry,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21092,1.1230200000000001,167,1.1230200000000001,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21093,1.12466,47,1.12466,0,PC,CABELLO,ACONDICIONADOR,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21099,5.160290000000001,159,4.96504,0,FOODS,SOPAS Y CALDOS,Sopas,5.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21102,2.08785,80,2.07867,0,PC,CABELLO,ACONDICIONADOR,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21105,1.4787400000000002,70,1.5264300000000002,0,PC,CABELLO,ACONDICIONADOR,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21109,0.82719,131,0.82719,0,PC,DEOS,Barra,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21111,1.65372,157,1.65372,0,PC,DEOS,Aero,110.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21112,1.27941,130,1.27941,0,PC,PIEL1,Cara,30.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21113,0.051239999999999994,7,0.051239999999999994,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21114,1.4307699999999999,139,1.4307699999999999,0,PC,DEOS,Aero,60.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21116,0.53071,24,0.53071,0,PC,PIEL1,Cara,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21118,0.55306,247,0.5614399999999999,0,PC,DENTAL,Cepilllo,2.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21119,1.52957,138,1.52957,0,PC,DEOS,Aero,60.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21124,0.39771,87,0.39771,0,PC,CABELLO,POST WASH,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21126,0.50954,129,0.50954,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21128,1.03873,58,1.03873,0,PC,PIEL2,Gel Ducha,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21131,0.22838,127,0.22237,0,FOODS,SOPAS Y CALDOS,Salsas Dry,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21133,0.52721,60,0.5235,0,PC,PIEL1,CUIDADO ESPECIAL,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21135,0.98412,70,0.98412,0,PC,PIEL1,Cara,220.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21140,1.26787,130,1.26787,0,PC,PIEL1,Cara,30.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21142,0.30138,43,0.30138,0,PC,PIEL1,Desmaquillante,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21147,4.94449,23,4.94449,0,PC,PIEL2,PACKS,270.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21153,0.46084,67,0.46193,0,PC,PIEL1,Limpieza Cara,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21155,0.30475,119,0.29234,0,HC,HOGAR,Esponja,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21156,0.24844999999999998,70,0.24844999999999998,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21157,0.28682,35,0.28682,0,PC,PIEL1,CUIDADO ESPECIAL,170.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21159,0.42588,59,0.41824,0,PC,PIEL1,Limpieza Cara,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21161,0.42699,26,0.42699,0,FOODS,TE,Azul,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21163,0.93606,69,0.93859,0,PC,PIEL1,Cara,220.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21164,0.27689,106,0.27443,0,PC,CABELLO,Styling,75.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21167,0.18681999999999999,56,0.17189,0,HC,HOGAR,Paño,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21168,0.28721,53,0.28393,0,PC,PIEL1,Limpieza Cara,100.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21170,0.21188,20,0.23008,0,FOODS,TE,Especial,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21171,0.58482,147,0.58482,0,PC,DEOS,Stick,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21173,5.3956,24,5.3956,0,PC,PIEL2,PACKS,270.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21176,0.50332,98,0.50209,0,PC,CABELLO,Styling,75.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21179,0.01081,3,0.01081,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21180,0.12353,31,0.11535,0,HC,HOGAR,Paño,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21181,0.30504,23,0.31305,0,FOODS,TE,Especial,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21182,0.02274,13,0.02318,0,FOODS,SOPAS Y CALDOS,Sopas,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21184,0.04593,44,0.04593,0,HC,HOGAR,Esponja,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21185,0.23956,5,0.23956,0,FOODS,TE,Azul,225.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21188,0.1208,16,0.1208,0,FOODS,OTROS,Granolas,35.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21190,0.14168,140,0.14054,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21191,0.19213,16,0.19213,0,PC,PIEL1,Limpieza,150.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21192,0.09466,20,0.09466,0,FOODS,TE,Verde,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21194,0.26988,149,0.27741,0,PC,DENTAL,Cepilllo,2.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21195,0.12616,62,0.11588,0,HC,HOGAR,Paño,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21196,0.22716,57,0.22716,0,PC,DEOS,NoAero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21200,0.11717999999999999,133,0.11717999999999999,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21201,0.5155,245,0.5155,0,PC,DENTAL,Cepilllo,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21202,0.0848,18,0.0848,0,FOODS,TE,Hierbas,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21206,0.19112,26,0.20640999999999998,0,FOODS,OTROS,Granolas,35.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21207,0.13904,101,0.14197,0,PC,DENTAL,Cepilllo,2.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21209,0.26565,19,0.26565,0,PC,PIEL1,Limpieza,150.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21212,0.11771999999999999,62,0.11564999999999999,0,HC,HOGAR,Esponja,1.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21218,0.08152999999999999,17,0.09282,0,FOODS,TE,Hierbas,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21222,0.04441,14,0.04441,0,FOODS,TE,Verde,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21224,0.08989,117,0.08989,0,PC,DEOS,Aero,50.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21226,0.14655,29,0.14655,0,PC,PIEL1,Limpieza,25.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21227,0.18184,84,0.18184,0,PC,CABELLO,Styling,75.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21229,0.13156,37,0.13156,0,PC,PIEL1,Limpieza,25.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21233,0.1326,22,0.1326,0,PC,DEOS,Aero,150.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21244,0.049409999999999996,10,0.049409999999999996,0,PC,CABELLO,SHAMPOO,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21245,0.07781,13,0.07781,0,PC,DEOS,Aero,150.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21246,0.03671,5,0.03671,0,PC,CABELLO,ACONDICIONADOR,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21248,0.021159999999999998,8,0.021159999999999998,0,PC,CABELLO,SHAMPOO,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21252,0.02691,6,0.02691,0,PC,PIEL1,Cuerpo,470.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21255,0.12407,15,0.12407,0,FOODS,TE,Especial,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21256,0.028220000000000002,7,0.028220000000000002,0,PC,CABELLO,ACONDICIONADOR,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21257,0.08213,9,0.08213,0,FOODS,TE,Especial,10.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21259,0.04657,11,0.04657,0,PC,CABELLO,SHAMPOO,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21261,0.13981000000000002,8,0.13981000000000002,0,PC,CABELLO,ACONDICIONADOR,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21262,0.03953,7,0.03953,0,PC,CABELLO,ACONDICIONADOR,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21263,0.033870000000000004,9,0.033870000000000004,0,PC,CABELLO,SHAMPOO,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21264,0.04235,14,0.04235,0,FOODS,TE,Frutas,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21265,0.02959,4,0.02959,0,PC,PIEL1,CUIDADO ESPECIAL,32.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21266,0.05916,9,0.05916,0,PC,PIEL1,CUIDADO ESPECIAL,32.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21267,0.07451999999999999,8,0.07451999999999999,0,PC,PIEL1,Cara,250.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21269,0.08408,6,0.08408,0,PC,PIEL1,Cuerpo,200.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21271,0.01263,6,0.03305,0,FOODS,TE,Frutas,20.0,11.7,15.9,11.7,2.2,42.58,False
201907,2019-07-01,21276,0.00223,1,0.00223,0,PC,PIEL1,Cara,140.0,11.7,15.9,11.7,2.2,42.58,False
201908,2019-08-01,20001,1261.34529,365,1263.13762,0,HC,ROPA LAVADO,Liquido,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20002,813.78215,315,827.2860400000001,0,HC,ROPA LAVADO,Liquido,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20003,635.59563,306,655.5137,0,FOODS,ADEREZOS,Mayonesa,475.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20004,482.13372,304,508.31433,0,FOODS,ADEREZOS,Mayonesa,240.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20005,536.668,264,567.0178999999999,0,FOODS,ADEREZOS,Mayonesa,120.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20006,262.73593,260,288.31105,0,HC,VAJILLA,Cristalino,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20007,307.82899,298,308.64629,0,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,900.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20008,233.00983,269,250.41891,0,HC,VAJILLA,Opaco,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20009,520.41758,346,529.96073,0,HC,ROPA LAVADO,Liquido,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20010,199.86233,172,209.50688,0,HC,ROPA LAVADO,Polvo,400.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20011,287.89488,206,292.08816,0,HC,ROPA LAVADO,Polvo,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20012,301.48373,263,301.48373,0,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20013,192.57147,176,192.57147,0,HC,HOGAR,Cremoso,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20014,262.11276,205,266.43708,0,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20015,277.54758,222,280.5269,0,HC,ROPA LAVADO,Liquido,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20016,184.25862,160,184.88106,0,HC,ROPA LAVADO,Polvo,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20017,165.1092,231,177.45762,0,HC,VAJILLA,Opaco,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20018,127.56209,209,133.83562,0,HC,VAJILLA,Cristalino,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20019,231.82421,278,241.72791,0,FOODS,ADEREZOS,Mayonesa,950.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20020,235.55749,271,240.04779,0,HC,ROPA LAVADO,Polvo,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20021,187.75422,208,187.75422,0,HC,ROPA LAVADO,Polvo,400.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20022,242.56377,242,251.92876,0,HC,ROPA LAVADO,Polvo,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20023,262.68879,355,262.68879,0,FOODS,ADEREZOS,Mostaza,240.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20024,193.15296,212,196.29792,0,HC,ROPA LAVADO,Polvo,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20025,200.39292,222,224.7336,0,HC,ROPA LAVADO,Polvo,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20026,119.35544,185,120.01604,0,HC,ROPA LAVADO,Liquido,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20027,217.37718,370,219.40129,0,HC,HOGAR,Antigrasa,450.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20028,61.670700000000004,93,61.670700000000004,0,HC,ROPA LAVADO,Polvo,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20029,91.49965,167,93.59083,0,HC,VAJILLA,Cristalino,750.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20030,113.98660000000001,171,116.7894,0,HC,ROPA LAVADO,Polvo,5000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20031,127.38835,231,130.00915,0,HC,ROPA LAVADO,Polvo,800.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20032,703.14059,255,709.20191,0,HC,ROPA LAVADO,Liquido,3000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20033,224.36505,363,225.65088,0,FOODS,ADEREZOS,Ketchup,240.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20035,122.06823,168,125.1433,0,HC,ROPA LAVADO,Polvo,400.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20036,5.6784,30,5.6784,0,HC,ROPA LAVADO,Polvo,5000.0,12.6,17.1,8.6,4.0,52.59,True
201908,2019-08-01,20037,101.30007,198,101.56564,0,FOODS,SOPAS Y CALDOS,Caldo Cubo,12.0,12.6,17.1,8.6,4.0,52.59,True
